source_path,record_type,field_path,observed_count,non_null_count,unique_value_count,role,used_in_current_relations,usage_note
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,last_comment_updated_at,12,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,meta,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,predictions[],12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,project,12,12,1,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,total_annotations,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,total_predictions,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,unresolved_comment_count,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,updated_at,12,12,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,updated_by,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].bulk_created,198,198,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].completed_by,198,198,12,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].created_at,198,198,198,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].draft_created_at,198,169,169,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].ground_truth,198,198,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].id,198,198,198,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].import_id,198,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].last_action,198,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].last_created_by,198,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].lead_time,198,198,197,timing,True,raw_preserved_not_primary_active_time
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].parent_annotation,198,58,46,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].parent_prediction,198,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].prediction,198,198,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].project,198,198,1,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[],1,1,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].from_name,2566,2566,3,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].id,2566,2566,1908,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].image_rotation,2172,2172,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].origin,2566,2566,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].original_height,2172,2172,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].original_width,2172,2172,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].to_name,2566,2566,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].type,2566,2566,2,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].value.choices[],443,443,10,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].value.keypointlabels[],2172,2172,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].value.width,2172,2172,12,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].value.x,2172,2172,1338,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result[].value.y,2172,2172,1350,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].result_count,198,198,14,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].task,198,198,69,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].unique_id,198,198,198,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].updated_at,198,198,198,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].updated_by,198,198,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,annotations[].was_cancelled,198,198,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,cancelled_annotations,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,comment_authors[],69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,comment_count,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,created_at,69,69,69,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.artifact_status,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.base_task_id,69,69,69,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.calibration_version,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.condition,69,69,1,design,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.dataset_group,69,69,1,design,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.image,69,69,69,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.image_id,69,69,69,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.launch_allowed,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.source_draft,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.task_id,69,69,69,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.title,69,69,69,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,data.vis_3d,69,69,69,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[],68,68,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].annotation,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].created_ago,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].created_at,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].created_username,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].id,1,1,1,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].import_id,1,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].lead_time,1,1,1,timing,False,raw_preserved_not_primary_active_time
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].from_name,10,10,3,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].id,10,10,10,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].image_rotation,8,8,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].origin,10,10,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].original_height,8,8,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].original_width,8,8,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].to_name,10,10,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].type,10,10,2,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].value.choices[],2,2,2,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].value.keypointlabels[],8,8,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].value.width,8,8,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].value.x,8,8,8,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].result[].value.y,8,8,8,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].task,1,1,1,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].updated_at,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].user,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,drafts[].was_postponed,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json,label_studio_task,file_upload,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
