relative_path,project_line_guess,recommended_action,reason,risk_level,safe_to_delete_now,needs_manual_review,suggested_archive_path
tools/paper_a_manhattan/serve_local_3d_projection_review.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/serve_manhattan_geometry_review_sheet.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/summarize_manhattan_geometry_manual_review.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/validate_manhattan_probe_summary.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_b/__init__.py,unknown,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/paper_b/__pycache__/__init__.cpython-311.pyc,unknown,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_b/__pycache__/validate_b0_relabel_audit.cpython-311.pyc,unknown,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_b/validate_b0_relabel_audit.py,unknown,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/README.md,unknown,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/__init__.py,unknown,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/__pycache__/__init__.cpython-311.pyc,unknown,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__init__.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/__pycache__/__init__.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/active_log_utils.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/aggregate_analysis.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/analyze_quality.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/analyze_semi_label_overlap.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/analyze_stage_aware.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/audit_active_log_quality.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/audit_p1_exact_copy_low_time.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/benchmark_cost.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/build_experiment_visual_audit.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/c1_calibration_input_preview.cpython-311.pyc,paper_a_mainline,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/thesis_main/analysis/__pycache__/c1_calibration_metric_dryrun.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/diagnose_gating_bias.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/lead_time_stats.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/p1_closeout_readiness_audit.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/p1_pending_completion_audit.cpython-311.pyc,paper_a_mainline,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/thesis_main/analysis/__pycache__/p1_provisional_pipeline_materialization.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/pipeline_smoke_runner.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/pooled_qa_plots.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/prescreen_active_time_source_audit.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/prescreen_canonicalize_export.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/prescreen_completion_audit.cpython-311.pyc,paper_a_mainline,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/thesis_main/analysis/__pycache__/prescreen_consensus_guard_audit.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/prescreen_geometry_eligibility.cpython-311.pyc,paper_a_mainline,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/thesis_main/analysis/__pycache__/prescreen_gold_status_audit.cpython-311.pyc,paper_a_mainline,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/thesis_main/analysis/__pycache__/prescreen_scope_adjudication.cpython-311.pyc,paper_a_mainline,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/thesis_main/analysis/__pycache__/prescreen_undercoverage_risk_audit.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/prescreen_worker_gold_alignment_audit.cpython-311.pyc,paper_a_mainline,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/thesis_main/analysis/__pycache__/prescreen_worker_screening_rollup.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/rebuild_stage1_chinese_completion_excel.cpython-311.pyc,paper_a_mainline,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/thesis_main/analysis/__pycache__/save_quality_figures.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/split_active_logs.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/t1_main_aggregation_dryrun.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/v1_validation_aggregation_dryrun.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/__pycache__/viz_quality_report.cpython-311.pyc,paper_a_mainline,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/analysis/active_log_utils.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/aggregate_analysis.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/aggregate_config.json,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/analyze_quality.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/analyze_semi_label_overlap.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/analyze_stage_aware.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/audit_active_log_quality.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/audit_p1_exact_copy_low_time.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/benchmark_cost.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/build_experiment_visual_audit.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/c1_calibration_input_preview.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/c1_calibration_metric_dryrun.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/diagnose_gating_bias.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/lead_time_stats.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/p1_closeout_readiness_audit.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/p1_pending_completion_audit.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/p1_provisional_pipeline_materialization.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/pipeline_smoke_runner.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/pooled_qa_plots.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/prescreen_active_time_source_audit.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_canonicalize_export.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_completion_audit.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_consensus_guard_audit.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_geometry_eligibility.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_gold_status_audit.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_scope_adjudication.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_undercoverage_risk_audit.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_worker_gold_alignment_audit.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/prescreen_worker_screening_rollup.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/rebuild_stage1_chinese_completion_excel.py,paper_a_mainline,manual_review_required,sensitive filename and tracked/exactly referenced,medium,false,true,
tools/thesis_main/analysis/save_quality_figures.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/split_active_logs.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/t1_main_aggregation_dryrun.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/v1_validation_aggregation_dryrun.py,paper_a_mainline,keep_tracked,Paper A mainline analysis runner/source,high,false,true,
tools/thesis_main/analysis/visualize_output.ipynb,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/visualize_output_v2.ipynb,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/analysis/viz_quality_report.py,paper_a_mainline,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/data_prep/__init__.py,unknown,keep_tracked,tracked project file outside cleanup target,low,false,false,
tools/thesis_main/data_prep/__pycache__/__init__.cpython-311.pyc,unknown,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/data_prep/__pycache__/build_mp3d_txt_smoke_test.cpython-311-pytest-7.4.0.pyc,unknown,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/data_prep/__pycache__/build_mp3d_txt_smoke_test.cpython-311.pyc,unknown,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/thesis_main/data_prep/__pycache__/build_mp3d_txt_test_imports.cpython-311.pyc,unknown,delete_candidate,cache/OS/test-run artifact,low,true,false,
