path,bytes,rows,column_count,relevance_score,worker_columns,task_columns,quality_columns,meta_columns,time_columns,geometry_columns,assignment_columns,error
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_profiles.csv,1813,4,25,5,annotator_id|worker_group|worker_group_reason|worker_group_v2|worker_group_reason_v2|worker_group_reason_chain_v2,,mean_iou_m,n_in_scope|mixed_scope_share,mean_active_time|median_active_time|fallback_active_time_share,,n_model_usable|n_model_usable_support|n_prescreen_semi_support,
analysis_results/stage_aware_analysis_freeze_v1_20260316/tim_metrics.csv,331,3,11,5,n_workers,n_tasks,mean_iou,n_missing_scope,mean_active_time,,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/tim_metrics.csv,336,3,11,5,n_workers,n_tasks,mean_iou,n_missing_scope,mean_active_time,,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/tim_metrics.csv,333,3,11,5,n_workers,n_tasks,mean_iou,n_missing_scope,mean_active_time,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_metrics.csv,336,3,11,5,n_workers,n_tasks,mean_iou,n_missing_scope,mean_active_time,,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/tim_metrics.csv,331,3,11,5,n_workers,n_tasks,mean_iou,n_missing_scope,mean_active_time,,,
analysis_results/registry_20260308_march7_check/compat_registry_v1.csv,549,2,17,5,annotator_id,task_id,quality_choices,scope_choices|difficulty_choices|model_issue_choices|compat_scope|compat_scope_source|compat_difficulty|compat_difficulty_source|compat_model_issue|compat_model_issue_source,,,model_issue_choices|compat_model_issue|compat_model_issue_source,
analysis_results/registry_20260308_march7_check/merged_all_v0.csv,1411,2,32,5,annotator_id,task_id|base_task_id|task_join_status,,compat_scope|compat_difficulty|compat_model_issue,lead_time_seconds|active_time_value|active_time_source,,planned_stage|planned_condition|runtime_condition|runtime_condition_source|compat_model_issue,
analysis_results/post_block2_analysis_pack_20260817_v2/aggregation_candidate_geometries.csv,1221247,2501,9,4,worker_id,base_task_id,,,,canonical_geometry|consensus_medoid_annotation_id,stage,
analysis_results/post_block2_analysis_pack_20260817_v2/worker_task_incidence.csv,613579,2501,9,4,worker_id,task_id|base_task_id,,,active_time_status|active_time_seconds,,stage,
analysis_results/post_block2_analysis_pack_20260817_v3/aggregation_candidate_geometries.csv,1221247,2501,9,4,worker_id,base_task_id,,,,canonical_geometry|consensus_medoid_annotation_id,stage,
analysis_results/post_block2_analysis_pack_20260817_v3/worker_task_incidence.csv,613579,2501,9,4,worker_id,task_id|base_task_id,,,active_time_status|active_time_seconds,,stage,
analysis_results/post_block2_analysis_pack_20260817_v4/aggregation_candidate_geometries.csv,1221247,2501,9,4,worker_id,base_task_id,,,,canonical_geometry|consensus_medoid_annotation_id,stage,
analysis_results/post_block2_analysis_pack_20260817_v4/worker_task_incidence.csv,613579,2501,9,4,worker_id,task_id|base_task_id,,,active_time_status|active_time_seconds,,stage,
analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_geometry_pool_eligibility.csv,68213,780,6,4,worker_id,base_task_id,,,,geometry_pool_eligible|geometry_pool_exclusion_reason,condition,
analysis_results/a4_deployment_pool_identity_20260817_v1/A4_CANDIDATE_DEPLOYMENT_POOL_IDENTITY_C1_v1.csv,1493488,580,51,4,worker_id,base_task_id|task_id|ls_runtime_task_id|experimental_task_context_id|building_scene_id,,,,candidate_layout_corner_count,stage|condition|assignment_realization_status|assignment_provenance|assignment_realization_artifact|assignment_realization_sha256,
analysis_results/a4_development_outcome_replay_20260817_v1/A4_DEVELOPMENT_PAIRED_RESULTS.csv,177618,417,37,4,,building_scene_id|base_task_id|task_id|ls_runtime_task_id,a0_gt_primary_analysis_eligible|variant_gt_primary_analysis_eligible|a0_structurally_valid|variant_structurally_valid|a0_quality_geometry_conflict|variant_quality_geometry_conflict|a0_iou_to_gt|variant_iou_to_gt|a0_delivery_adjusted_quality|variant_delivery_adjusted_quality|delta_iou_to_gt|delta_delivery_adjusted_quality|public_gt_primary_paired_evaluable,,,a0_quality_geometry_conflict|variant_quality_geometry_conflict,stage|condition,
analysis_results/reference_conflict_sensitivity_audit_20260805_v1/c1_candidate_screen/c1_gt_cluster_alignment.csv,24865,202,11,4,cluster_medoid_worker_id,base_task_id,cluster_medoid_gt_iou|largest_cluster_gt_iou|second_cluster_gt_iou|gt_alignment_margin|public_gt_status,,,cluster_id|cluster_support|cluster_medoid_annotation_id|cluster_medoid_worker_id|cluster_medoid_geometry_sha256|cluster_medoid_gt_iou|largest_cluster_gt_iou|second_cluster_gt_iou,,
analysis_results/c2b_validation_static_20260802_v16/inputs/reference_normalizer_audit.csv,63180,190,10,4,,image_id|base_task_id|task_id,reference_normalizer_valid,,,reference_geometry_mode,reference_geometry_mode,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/tim_row_audit.csv,70832,189,26,4,annotator_id,task_id,,tim_rule_in_scope|tim_scope|tim_scope_rule,tim_rule_active_time_fallback,,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/tim_row_audit.csv,70873,189,26,4,annotator_id,task_id,,tim_rule_in_scope|tim_scope|tim_scope_rule,tim_rule_active_time_fallback,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/tim_row_audit.csv,70832,189,26,4,annotator_id,task_id,,tim_rule_in_scope|tim_scope|tim_scope_rule,tim_rule_active_time_fallback,,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/tim_row_audit.csv,67966,189,25,4,annotator_id,task_id,,tim_rule_in_scope|tim_scope|tim_scope_rule,tim_rule_active_time_fallback,,,
analysis_results/a4_deployment_pool_identity_20260817_v1/A4_DEPLOYMENT_POOL_SUPPORT_SUMMARY.csv,26721,139,12,4,,experimental_task_context_id|building_scene_id,observed_geometry_valid_count|realization_matched_geometry_valid_count|observed_valid_meets_k3,,,observed_geometry_valid_count|realization_matched_geometry_valid_count,stage|condition,
analysis_results/a4_replay_preoutcome_freeze_20260817_v1/A4_STRICT_POOL_PREOUTCOME_STATE.csv,57247,139,25,4,,base_task_id|task_id|ls_runtime_task_id|building_scene_id,reads_quality_or_outcome,,,cluster_membership_json|a0_prime_medoid_candidate_annotation_id,stage|condition,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/type4_evidence_v2.csv,46327,114,24,4,annotator_id,task_id,,tim_scope|scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/type4_evidence_v2_1.csv,46327,114,24,4,annotator_id,task_id,,tim_scope|scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_evidence_v2.csv,46327,114,24,4,annotator_id,task_id,,tim_scope|scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_evidence_v2_1.csv,46327,114,24,4,annotator_id,task_id,,tim_scope|scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/type4_evidence_v2.csv,45806,114,24,4,annotator_id,task_id,,tim_scope|scope_bucket,active_time_source,,,
analysis_results/reference_conflict_sensitivity_audit_20260805_v2/c1_candidate_screen/c1_geometry_consensus/geometry_metric_coverage_C1.csv,68859,101,19,4,,base_task_id|building_id,validity_status|valid_geometry_k|invalid_geometry_k,,,geometry_context_schema_version|geometry_context_provenance|valid_geometry_k|invalid_geometry_k,stage|condition,
analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_consensus_guard_audit.csv,14175,94,16,4,n_workers_evaluable|gold_reference_disagrees_with_worker_majority,task_id,,,,copy_cluster_dominated_consensus,condition|semi_trap_conflict|manual_review_required,
analysis_results/stage_aware_analysis_freeze_v1_20260316/type4_evidence_v1.csv,14696,94,11,4,annotator_id,task_id,,tim_scope,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v1_20260316/type4_process_residual_rows.csv,21924,94,14,4,annotator_id,task_id,,scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/type4_evidence_v1.csv,15087,94,11,4,annotator_id,task_id,,tim_scope,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/type4_process_residual_rows.csv,22127,94,14,4,annotator_id,task_id,,scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_evidence_v1.csv,15087,94,11,4,annotator_id,task_id,,tim_scope,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/type4_process_residual_rows.csv,22127,94,14,4,annotator_id,task_id,,scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/type4_evidence_v1.csv,14696,94,11,4,annotator_id,task_id,,tim_scope,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/type4_process_residual_rows.csv,21924,94,14,4,annotator_id,task_id,,scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/type4_evidence_v2.csv,30394,73,24,4,annotator_id,task_id,,tim_scope|scope_bucket,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/type4_evidence_v2_1.csv,30394,73,24,4,annotator_id,task_id,,tim_scope|scope_bucket,active_time_source,,,
analysis_results/export_inventory_20260309/legacy_annotation_audit_v1.csv,13088,68,13,4,,task_id,quality_choices,scope_choices|difficulty_choices|model_issue_choices,,,model_issue_choices,
analysis_results/topology_sequential_preflight_20260818_v4_audit/MEDOID_CONSISTENCY_AUDIT.csv,25589,66,23,4,current_medoid_worker_id|frozen_medoid_worker_id,base_task_id|building_id,current_medoid_public_gt_quality|current_minus_frozen_quality|frozen_medoid_public_gt_quality,,,cluster_membership_match|cluster_status_match|current_medoid_annotation_id|current_medoid_mean_similarity|current_medoid_median_similarity|current_medoid_public_gt_quality|current_medoid_rank_under_current_rule|current_medoid_worker_id|frozen_medoid_annotation_id|frozen_medoid_mean_similarity|frozen_medoid_median_similarity|frozen_medoid_public_gt_quality|frozen_medoid_rank_under_current_rule|frozen_medoid_worker_id|largest_cluster_members|medoid_match,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/type4_evidence_v1.csv,10231,63,11,4,annotator_id,task_id,,tim_scope,active_time_source,,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/type4_process_residual_rows.csv,14992,63,14,4,annotator_id,task_id,,scope_bucket,active_time_source,,,
analysis_results/aggregation_preflight_readiness_20260817_v1/CLEAN_A2_A0_COMMON_DENOMINATOR.csv,15921,61,12,4,,base_task_id|building_scene_id|task_paired_delta_clean_a2_minus_a0,a0_public_gt_quality|clean_a2_public_gt_quality,,,corner_count_set,condition,
analysis_results/truth_layer_extraction_20260324/trap_task_registry_v1.csv,18776,61,23,4,,task_id|base_task_id,,current_scope_alias|scope_binary|difficulty_tags|model_issue_tags|directory_scope_mismatch|directory_scope_subtype_mismatch,,geometry_truth_source,model_issue_tags|needs_manual_review,
analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_summary.csv,43109,48,29,4,,base_task_id|gt_project20_task_id,gt_inner_id|gt_project20_task_id|ls_gt_point_count,,,bi_allmix_floor_corner_count,condition|semi_role,
analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/stage1_p1_manual_semi_bilayout_allmix_top_differences.csv,43109,48,29,4,,base_task_id|gt_project20_task_id,gt_inner_id|gt_project20_task_id|ls_gt_point_count,,,bi_allmix_floor_corner_count,condition|semi_role,
analysis_results/c2a_rp_local_launch_20260807_v4/c2b_observed_support_audit.csv,8451,46,14,4,planned_worker_support|submitted_worker_support|Q_GT_eligible_support|missing_worker_ids,task_id|base_task_id|task_stratum,canonical_valid_support|Q_GT_eligible_support,,,,risk_model_support_status,
analysis_results/c2b_closeout_20260806_final/c2b_observed_support_audit.csv,8394,46,14,4,planned_worker_support|submitted_worker_support|Q_GT_eligible_support|missing_worker_ids,task_id|base_task_id|task_stratum,canonical_valid_support|Q_GT_eligible_support,,,,risk_model_support_status,
analysis_results/c2a_rp_block1_reestimate_20260810_v1/c2a_rp_block1_active_time_audit.csv,6983,40,14,4,worker_id,runtime_task_id|planned_task_id,,,primary_active_time_eligible,affects_geometry_or_routing,,
analysis_results/post_block2_analysis_pack_20260817_v2/post_block2_worker_profile_master.csv,15737,26,17,4,worker_id,,owner_valid_block2_active_time_count,,owner_valid_block2_active_time_count,,observed_stage_counts|profile_exclusion_stage,
analysis_results/post_block2_analysis_pack_20260817_v3/worker_profile_uncertainty_inputs.csv,9215,23,11,4,worker_id|Q_GT_interval|F_struct_interval|R_peer_interval,,Q_GT_interval,,active_time_interval,R_LOO_medoid_interval,,
analysis_results/post_block2_analysis_pack_20260817_v4/worker_profile_uncertainty_inputs.csv,9215,23,11,4,worker_id|Q_GT_interval|F_struct_interval|R_peer_interval,,Q_GT_interval,,active_time_interval,R_LOO_medoid_interval,,
analysis_results/final_calibration_profile_20260817_v1/final_c1_c2_qgt_worker_evidence.csv,23405,22,27,4,worker_id|Q_GT_raw|Q_GT_task_adjusted|Q_GT_task_adjusted_FE|Q_GT_standard_error|Q_GT_FE_standard_error|Q_GT_CI_lower|Q_GT_CI_upper|Q_GT_LCB|Q_GT_FE_CI_lower|Q_GT_FE_CI_upper|Q_GT_FE_LCB|Q_GT_EB|Q_GT_EB_standard_error|Q_GT_EB_CI_lower|Q_GT_EB_CI_upper|Q_GT_EB_LCB|Q_GT_shrinkage_factor|Q_GT_support|Q_GT_contrast_covariance_row_json,Q_GT_task_adjusted|Q_GT_task_adjusted_FE|task_support|building_support,Q_GT_raw|Q_GT_task_adjusted|Q_GT_task_adjusted_FE|Q_GT_standard_error|Q_GT_FE_standard_error|Q_GT_CI_lower|Q_GT_CI_upper|Q_GT_LCB|Q_GT_FE_CI_lower|Q_GT_FE_CI_upper|Q_GT_FE_LCB|Q_GT_EB|Q_GT_EB_standard_error|Q_GT_EB_CI_lower|Q_GT_EB_CI_upper|Q_GT_EB_LCB|Q_GT_shrinkage_factor|Q_GT_support|GT_support|Q_GT_contrast_covariance_row_json,,,,model_version,
analysis_results/c1_w014_replacement_plan_20260728/c1_authorized_reassignment_addendum_20260730.csv,10039,20,20,4,displaced_worker_id|replacement_worker_id,task_id|base_task_id|replacement_runtime_task_id|source_task_code,,,active_time_expected,,condition|original_assignment_manifest_sha256|original_assignment_row_sha256,
analysis_results/calibration_rebuild_20260702/worker_facing_distribution_release_v3_1/c1_authorized_reassignment_addendum_20260730.csv,10039,20,20,4,displaced_worker_id|replacement_worker_id,task_id|base_task_id|replacement_runtime_task_id|source_task_code,,,active_time_expected,,condition|original_assignment_manifest_sha256|original_assignment_row_sha256,
analysis_results/stage_aware_analysis_freeze_v1_20260316/worker_scene_metrics_long.csv,2248,20,11,4,annotator_id,,mean_iou_m,,mean_active_time,,n_model_usable,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/worker_scene_metrics_long.csv,2265,20,11,4,annotator_id,,mean_iou_m,,mean_active_time,,n_model_usable,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_scene_metrics_long.csv,2265,20,11,4,annotator_id,,mean_iou_m,,mean_active_time,,n_model_usable,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_scene_metrics_long.csv,2248,20,11,4,annotator_id,,mean_iou_m,,mean_active_time,,n_model_usable,
