worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,stage,raw_condition,metric,cohort,evaluation
1,0.009090909090909084,usable,0,0.0,not_classified,5,5,3,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
10,-0.009090909090909089,usable,0,0.0,not_classified,5,5,3,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
11,0.0,usable,0,0.0,not_classified,4,4,2,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
12,0.0,usable,0,0.0,not_classified,4,4,2,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
13,-0.03333333333333333,usable,0,0.0,not_classified,5,5,4,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
15,0.033333333333333395,usable,0,0.0,not_classified,5,5,4,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
17,0.0,usable,0,0.0,not_classified,2,2,1,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
2,0.0,usable,0,0.0,not_classified,2,2,1,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
28,-0.06249999999999998,usable,0,0.0,not_classified,4,4,3,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
29,0.06250000000000006,usable,0,0.0,not_classified,4,4,3,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
30,0.03657661782661789,usable,0,0.0,not_classified,6,6,4,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
31,-0.05092338217338217,usable,0,0.0,not_classified,6,6,4,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
32,-0.03350122100122095,usable,0,0.0,not_classified,6,6,4,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
33,0.026022588522588517,usable,0,0.0,not_classified,6,6,4,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
34,0.009539072039072014,usable,0,0.0,not_classified,6,6,5,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
35,0.012286324786324758,usable,0,0.0,not_classified,6,6,5,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
36,-0.027777777777777776,usable,0,0.0,not_classified,6,6,4,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
37,0.027777777777777735,usable,0,0.0,not_classified,6,6,4,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
6,0.0,usable,0,0.0,not_classified,5,5,3,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
8,0.0,usable,0,0.0,not_classified,5,5,3,C2-B,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
1,0.5896444232389757,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,all_usable,within_stage_LOBO
10,-1.0885728584708192,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,all_usable,within_stage_LOBO
11,-2.190688027921539,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa30,all_usable,within_stage_LOBO
12,-0.3937299991749447,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa30,all_usable,within_stage_LOBO
13,-1.126372651782129,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa30,all_usable,within_stage_LOBO
15,0.3413303300959167,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa30,all_usable,within_stage_LOBO
17,-0.7909408609090921,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa30,all_usable,within_stage_LOBO
2,1.4490980857188822,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa30,all_usable,within_stage_LOBO
28,-2.778447400407912,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa30,all_usable,within_stage_LOBO
29,1.3197108945364397,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa30,all_usable,within_stage_LOBO
30,4.469131433093327,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,all_usable,within_stage_LOBO
31,-0.2900197981225777,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,all_usable,within_stage_LOBO
32,-0.6535006642583235,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,all_usable,within_stage_LOBO
33,0.27135587312263565,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,all_usable,within_stage_LOBO
34,0.4791174178237185,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa30,all_usable,within_stage_LOBO
35,0.16936685453941447,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa30,all_usable,within_stage_LOBO
36,0.07307682740036883,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,all_usable,within_stage_LOBO
37,2.084911480667408,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,all_usable,within_stage_LOBO
6,-0.9108109871669914,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,all_usable,within_stage_LOBO
8,-1.0236603720227575,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,all_usable,within_stage_LOBO
1,0.5896444232389757,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
10,-1.0885728584708192,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
11,-2.190688027921539,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
12,-0.3937299991749447,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
13,-1.126372651782129,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
15,0.3413303300959167,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
17,-0.7909408609090921,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
2,1.4490980857188822,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
28,-2.778447400407912,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
29,1.3197108945364397,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
30,4.469131433093327,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
31,-0.2900197981225777,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
32,-0.6535006642583235,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
33,0.27135587312263565,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
34,0.4791174178237185,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
35,0.16936685453941447,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
36,0.07307682740036883,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
37,2.084911480667408,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
6,-0.9108109871669914,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
8,-1.0236603720227575,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,fallback_only,within_stage_LOBO
1,0.5896444232389757,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
10,-1.0885728584708192,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
11,-2.190688027921539,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
12,-0.3937299991749447,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
13,-1.126372651782129,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
15,0.3413303300959167,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
17,-0.7909408609090921,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
2,1.4490980857188822,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
28,-2.778447400407912,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
29,1.3197108945364397,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
30,4.469131433093327,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
31,-0.2900197981225777,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
32,-0.6535006642583235,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
33,0.27135587312263565,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
34,0.4791174178237185,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
35,0.16936685453941447,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
36,0.07307682740036883,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
37,2.084911480667408,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
6,-0.9108109871669914,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
8,-1.0236603720227575,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa30,current20_sensitivity,within_stage_LOBO
1,0.3373716959662468,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,all_usable,within_stage_LOBO
10,-1.886300131198092,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,all_usable,within_stage_LOBO
11,-2.715688027921538,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa60,all_usable,within_stage_LOBO
12,-0.9187299991749462,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa60,all_usable,within_stage_LOBO
13,-2.183221396543148,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa60,all_usable,within_stage_LOBO
15,0.34817907485693933,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa60,all_usable,within_stage_LOBO
17,-1.3159408609090952,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa60,all_usable,within_stage_LOBO
2,3.9240980857188843,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa60,all_usable,within_stage_LOBO
28,-5.178447400407912,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa60,all_usable,within_stage_LOBO
29,2.6697108945364416,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa60,all_usable,within_stage_LOBO
30,9.5835545100164,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,all_usable,within_stage_LOBO
31,-0.3005967211995066,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,all_usable,within_stage_LOBO
32,-1.844709455467114,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,all_usable,within_stage_LOBO
33,0.5087185104852721,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,all_usable,within_stage_LOBO
34,0.2906558793621837,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa60,all_usable,within_stage_LOBO
35,0.5578283930009544,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa60,all_usable,within_stage_LOBO
36,-1.1497082081196104,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,all_usable,within_stage_LOBO
37,2.2576965161873863,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,all_usable,within_stage_LOBO
6,-1.4358109871669902,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,all_usable,within_stage_LOBO
8,-1.5486603720227559,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,all_usable,within_stage_LOBO
1,0.3373716959662468,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
10,-1.886300131198092,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
11,-2.715688027921538,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
12,-0.9187299991749462,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
13,-2.183221396543148,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
15,0.34817907485693933,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
17,-1.3159408609090952,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
2,3.9240980857188843,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
28,-5.178447400407912,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
29,2.6697108945364416,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
30,9.5835545100164,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
31,-0.3005967211995066,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
32,-1.844709455467114,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
33,0.5087185104852721,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
34,0.2906558793621837,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
35,0.5578283930009544,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
36,-1.1497082081196104,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
37,2.2576965161873863,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
6,-1.4358109871669902,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
8,-1.5486603720227559,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,fallback_only,within_stage_LOBO
1,0.3373716959662468,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
10,-1.886300131198092,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
11,-2.715688027921538,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
12,-0.9187299991749462,usable,0,0.0,not_classified,4,4,2,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
13,-2.183221396543148,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
15,0.34817907485693933,usable,0,0.0,not_classified,5,5,4,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
17,-1.3159408609090952,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
2,3.9240980857188843,usable,0,0.0,not_classified,2,2,1,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
28,-5.178447400407912,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
29,2.6697108945364416,usable,0,0.0,not_classified,4,4,3,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
30,9.5835545100164,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
31,-0.3005967211995066,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
32,-1.844709455467114,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
33,0.5087185104852721,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
34,0.2906558793621837,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
35,0.5578283930009544,usable,0,0.0,not_classified,6,6,5,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
36,-1.1497082081196104,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
37,2.2576965161873863,usable,0,0.0,not_classified,6,6,4,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
6,-1.4358109871669902,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
8,-1.5486603720227559,usable,0,0.0,not_classified,5,5,3,C2-B,manual,ospa60,current20_sensitivity,within_stage_LOBO
1,-0.07380984528085971,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
10,-0.04596120582507737,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
11,-0.03596970922643815,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
12,-0.03388637589310462,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
13,-0.0222792330359618,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
14,-0.022279233035961774,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
15,-0.07062106977065559,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
17,-0.07742379085909099,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
18,-0.015809116809116744,usable,0,0.0,not_classified,27,27,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
19,0.17417059689601086,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
2,-0.11009924026590685,usable,0,0.0,not_classified,27,27,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
21,-0.059779233035961846,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
26,0.47532051282051246,usable,0,0.0,not_classified,5,5,4,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
27,-0.052848960927118285,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
28,-0.011990117389703297,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
29,0.01670886220213332,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
30,-0.023384675212832485,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
31,-0.01611426704956727,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
32,0.0034860730864872437,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
33,-0.0958336548046693,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
34,0.09455750165791572,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
35,0.00943845403886815,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
36,-0.037797940518955075,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
37,0.06485937240621505,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
6,-0.03448161398834267,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
8,0.001827909821181049,usable,0,0.0,not_classified,28,28,11,P1,manual,absolute_count_rate,all_usable,within_stage_LOBO
