analysis_role,outer_fold,building_id,base_task_id,condition,method,selected_worker_id,status,public_gt_quality,delivery_adjusted_quality,structurally_valid,corner_count,a0_reconstruction_match,severe_geometric_error_status,topology_error_status,training_buildings_excluded_test_building,inner_tuning,gt_used_for_selection
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,A3_cluster_support_plus_worker_quality_selector,2,estimated,0.9922360167751927,0.9922360167751927,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,A5_topology_preserving_variable_corner_selector,2,estimated,0.9922360167751927,0.9922360167751927,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,A_oracle_evaluator_only,2,evaluator_only,0.9922360167751927,0.9922360167751927,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,A0_current_largest_cluster_medoid,8,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,A3_cluster_support_plus_worker_quality_selector,8,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,A5_topology_preserving_variable_corner_selector,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,A_oracle_evaluator_only,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,A0_current_largest_cluster_medoid,6,estimated,0.9148327464788732,0.9148327464788732,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,A1_global_medoid_over_all_legal_submissions,6,estimated,0.9148327464788732,0.9148327464788732,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,A2_cross_fitted_worker_quality_weighted_medoid,6,estimated,0.9148327464788732,0.9148327464788732,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,A3_cluster_support_plus_worker_quality_selector,6,estimated,0.9148327464788732,0.9148327464788732,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,A5_topology_preserving_variable_corner_selector,6,estimated,0.9148327464788732,0.9148327464788732,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:Z6MFQCViBuw,Z6MFQCViBuw,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,A_oracle_evaluator_only,8,evaluator_only,0.933937031154383,0.933937031154383,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,A0_current_largest_cluster_medoid,36,estimated,0.9596837318523213,0.9596837318523213,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,A1_global_medoid_over_all_legal_submissions,36,estimated,0.9596837318523213,0.9596837318523213,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,A2_cross_fitted_worker_quality_weighted_medoid,36,estimated,0.9596837318523213,0.9596837318523213,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,A3_cluster_support_plus_worker_quality_selector,31,estimated,0.9433631216955972,0.9433631216955972,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,A5_topology_preserving_variable_corner_selector,31,estimated,0.9433631216955972,0.9433631216955972,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,A_oracle_evaluator_only,27,evaluator_only,0.9632939644311485,0.9632939644311485,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,A0_current_largest_cluster_medoid,18,estimated,0.6935251080396471,0.6935251080396471,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,A3_cluster_support_plus_worker_quality_selector,18,estimated,0.6935251080396471,0.6935251080396471,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,A5_topology_preserving_variable_corner_selector,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:b8cTxDM8gDG,b8cTxDM8gDG,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,A_oracle_evaluator_only,35,evaluator_only,0.7206118313950084,0.7206118313950084,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,A0_current_largest_cluster_medoid,36,estimated,0.9338308115179087,0.9338308115179087,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,A3_cluster_support_plus_worker_quality_selector,36,estimated,0.9338308115179087,0.9338308115179087,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,A5_topology_preserving_variable_corner_selector,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,A_oracle_evaluator_only,28,evaluator_only,0.9694125109014509,0.9694125109014509,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,A0_current_largest_cluster_medoid,34,estimated,0.7268648687618192,0.7268648687618192,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,A3_cluster_support_plus_worker_quality_selector,34,estimated,0.7268648687618192,0.7268648687618192,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:e9zR4mvMWw7,e9zR4mvMWw7,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
