condition,target,design,method,baseline,n,groups,delta,lo,hi,group_macro
manual,late_new_geometry,same_room,dinov3__block11__faces_local96,source_frequency,24,7,0.0388888888889,2.4135283144e-18,0.121907142857,0.0415873015873
manual,late_new_geometry,same_room,dinov3__block11__panorama_global,source_frequency,24,7,0.045138888889,0.00696969696982,0.0984,0.0416507936509
manual,late_new_geometry,same_room,dinov3__block11__panorama_local16,source_frequency,24,7,0.0388888888889,2.4135283144e-18,0.121907142857,0.0415873015873
manual,late_new_geometry,same_room,dinov3__block11__panorama_mean,source_frequency,24,7,0.045138888889,0.00696969696982,0.0984,0.0416507936509
manual,late_new_geometry,same_room,dinov3__block12__faces_concat,source_frequency,24,7,0.0472222222223,2.4135283144e-18,0.104386189258,0.0412698412699
manual,late_new_geometry,same_room,dinov3__block12__faces_global,source_frequency,24,7,0.045138888889,0.00696969696982,0.0984,0.0416507936509
manual,late_new_geometry,same_room,dinov3__block12__faces_local16,source_frequency,24,7,0.0227777777779,-0.00485227272706,0.086945868946,0.0273015873016
manual,late_new_geometry,same_room,dinov3__block12__faces_local96,source_frequency,24,7,0.0388888888889,2.4135283144e-18,0.121907142857,0.0415873015873
manual,late_new_geometry,same_room,dinov3__block12__panorama_global,source_frequency,24,7,0.031388888889,2.4135283144e-18,0.0900576923077,0.0322222222223
manual,late_new_geometry,same_room,dinov3__block12__panorama_local16,source_frequency,24,7,0.0336111111111,2.4135283144e-18,0.0900576923077,0.0334920634921
manual,late_new_geometry,same_room,dinov3__block12__panorama_mean,source_frequency,24,7,0.031388888889,2.4135283144e-18,0.0900576923077,0.0322222222223
manual,late_new_geometry,same_room,dinov3__block3__faces_concat,source_frequency,24,7,0.0436111111112,2.4135283144e-18,0.0997592592594,0.0392063492064
manual,late_new_geometry,same_room,dinov3__block3__faces_global,source_frequency,24,7,0.0487500000001,0.0109090909092,0.1,0.0437142857143
manual,late_new_geometry,same_room,dinov3__block3__faces_local16,source_frequency,24,7,0.0266666666667,-0.0157698863635,0.11619047619,0.0346031746032
manual,late_new_geometry,same_room,dinov3__block3__faces_local96,source_frequency,24,7,0.0388888888889,2.4135283144e-18,0.121907142857,0.0415873015873
manual,late_new_geometry,same_room,dinov3__block3__panorama_global,source_frequency,24,7,0.0365277777779,-0.00444444444425,0.0977777777779,0.0367301587302
manual,late_new_geometry,same_room,dinov3__block3__panorama_local16,source_frequency,24,7,0.0302777777778,-0.00788494318176,0.117313390313,0.0366666666667
manual,late_new_geometry,same_room,dinov3__block3__panorama_mean,source_frequency,24,7,0.0487500000001,0.0109090909092,0.1,0.0437142857143
manual,late_new_geometry,same_room,dinov3__block6__faces_concat,source_frequency,24,7,0.0436111111112,2.4135283144e-18,0.0997592592594,0.0392063492064
manual,late_new_geometry,same_room,dinov3__block6__faces_global,source_frequency,24,7,0.04375,0.00545454545459,0.0984,0.0408571428572
manual,late_new_geometry,same_room,dinov3__block6__faces_local16,source_frequency,24,7,0.0388888888889,2.4135283144e-18,0.121907142857,0.0415873015873
manual,late_new_geometry,same_room,dinov3__block6__faces_local96,source_frequency,24,7,0.0302777777778,-0.00788494318176,0.117313390313,0.0366666666667
manual,late_new_geometry,same_room,dinov3__block6__panorama_global,source_frequency,24,7,0.045138888889,0.00696969696982,0.0984,0.0416507936509
manual,late_new_geometry,same_room,dinov3__block6__panorama_local16,source_frequency,24,7,0.0302777777778,-0.00788494318176,0.117313390313,0.0366666666667
manual,late_new_geometry,same_room,dinov3__block6__panorama_mean,source_frequency,24,7,0.045138888889,0.00696969696982,0.0984,0.0416507936509
manual,late_new_geometry,same_room,dinov3__block9__faces_concat,source_frequency,24,7,0.0436111111112,2.4135283144e-18,0.0997592592594,0.0392063492064
manual,late_new_geometry,same_room,dinov3__block9__faces_global,source_frequency,24,7,0.0559722222222,0.014347826087,0.105972222222,0.0478412698413
manual,late_new_geometry,same_room,dinov3__block9__faces_local16,source_frequency,24,7,0.0266666666667,-0.0157698863635,0.11619047619,0.0346031746032
manual,late_new_geometry,same_room,dinov3__block9__faces_local96,source_frequency,24,7,0.0302777777778,-0.00788494318176,0.117313390313,0.0366666666667
manual,late_new_geometry,same_room,dinov3__block9__panorama_global,source_frequency,24,7,0.045138888889,0.00696969696982,0.0984,0.0416507936509
manual,late_new_geometry,same_room,dinov3__block9__panorama_local16,source_frequency,24,7,0.0388888888889,2.4135283144e-18,0.121907142857,0.0415873015873
manual,late_new_geometry,same_room,dinov3__block9__panorama_mean,source_frequency,24,7,0.0480208333335,0.00696969696982,0.103933333333,0.0436269841271
manual,late_new_geometry,same_room,dinov3__cls__faces,source_frequency,24,7,0.0273611111112,0.00456140350879,0.0465333333334,0.0192698412699
manual,late_new_geometry,same_room,dinov3__cls__panorama,source_frequency,24,7,0.0436111111112,2.4135283144e-18,0.0997592592594,0.0392063492064
manual,late_new_geometry,same_room,feedback_counts_nearest,source_frequency,23,7,0.023731884058,-0.0237121212121,0.0947368421053,0.0270238095238
manual,late_new_geometry,same_room,source_frequency_smooth,source_frequency,24,7,0,0,0,0
manual,late_new_geometry,same_room,source_random_expectation,source_frequency,24,7,0.0210879629631,0.00300724637683,0.0473684210526,0.0195224867725
manual,late_new_geometry,same_scene_cross_building,dinov3__block11__faces_concat,source_frequency,126,19,0.0479358465608,0.0134711099328,0.0902403303609,0.0558845374654
manual,late_new_geometry,same_scene_cross_building,dinov3__block11__faces_global,source_frequency,126,19,0.0576686507936,0.0325892744515,0.0846452938921,0.0517256362059
manual,late_new_geometry,same_scene_cross_building,dinov3__block11__faces_local16,source_frequency,126,19,0.0637982804232,0.0342641437394,0.0990405724791,0.0561311652528
manual,late_new_geometry,same_scene_cross_building,dinov3__block11__faces_local96,source_frequency,126,19,0.0764252645502,0.021048940113,0.146938248324,0.0796038239294
manual,late_new_geometry,same_scene_cross_building,dinov3__block11__panorama_global,source_frequency,126,19,0.0381091269841,0.00799744948693,0.0683348758013,0.0482031414005
manual,late_new_geometry,same_scene_cross_building,dinov3__block11__panorama_local16,source_frequency,126,19,0.0993683862434,0.0572012500778,0.145223615364,0.0871132853501
manual,late_new_geometry,same_scene_cross_building,dinov3__block11__panorama_mean,source_frequency,126,19,0.0506091269841,0.0228481558611,0.0814972975128,0.0594292328043
manual,late_new_geometry,same_scene_cross_building,dinov3__block12__faces_concat,source_frequency,126,19,0.0534398148148,0.00369492747596,0.114752304572,0.0756364053831
manual,late_new_geometry,same_scene_cross_building,dinov3__block12__faces_global,source_frequency,126,19,0.066789021164,0.0313455690153,0.105,0.0663445941242
manual,late_new_geometry,same_scene_cross_building,dinov3__block12__faces_local16,source_frequency,126,19,0.0368220899471,0.0104880731161,0.0700525931768,0.0339889828738
manual,late_new_geometry,same_scene_cross_building,dinov3__block12__faces_local96,source_frequency,126,19,0.0848247354497,0.0323824511022,0.147647567859,0.0809436424929
manual,late_new_geometry,same_scene_cross_building,dinov3__block12__panorama_global,source_frequency,126,19,0.0706765873016,0.030677312034,0.100558982975,0.0480407120901
manual,late_new_geometry,same_scene_cross_building,dinov3__block12__panorama_local16,source_frequency,126,19,0.0572096560846,0.0220029201559,0.103600860336,0.0548778905062
manual,late_new_geometry,same_scene_cross_building,dinov3__block12__panorama_mean,source_frequency,126,19,0.0735998677249,0.0338455188806,0.108516014946,0.0735726027141
manual,late_new_geometry,same_scene_cross_building,dinov3__block3__faces_concat,source_frequency,126,19,0.036158068783,0.0172000020234,0.0592777187426,0.0431374068183
manual,late_new_geometry,same_scene_cross_building,dinov3__block3__faces_global,source_frequency,126,19,0.053792989418,0.0207422758133,0.0907328820941,0.0714196923934
manual,late_new_geometry,same_scene_cross_building,dinov3__block3__faces_local16,source_frequency,126,19,0.0555416666666,0.0264245986343,0.0870153385807,0.0447715204143
manual,late_new_geometry,same_scene_cross_building,dinov3__block3__faces_local96,source_frequency,126,19,0.0535271164021,0.0204230493317,0.0943840195246,0.0581541136495
manual,late_new_geometry,same_scene_cross_building,dinov3__block3__panorama_global,source_frequency,126,19,0.0686620370371,0.0368098688395,0.0998442081506,0.0532429955766
manual,late_new_geometry,same_scene_cross_building,dinov3__block3__panorama_local16,source_frequency,126,19,0.0647585978835,0.0035380978953,0.140290275463,0.0762158922948
manual,late_new_geometry,same_scene_cross_building,dinov3__block3__panorama_mean,source_frequency,126,19,0.0590350529101,0.0324753025362,0.0915992096126,0.0587568202023
manual,late_new_geometry,same_scene_cross_building,dinov3__block6__faces_concat,source_frequency,126,19,0.0753075396825,0.0551652462121,0.0942296855045,0.0661984916886
manual,late_new_geometry,same_scene_cross_building,dinov3__block6__faces_global,source_frequency,126,19,0.0509702380952,0.0276566434556,0.0808701835271,0.0537923591029
manual,late_new_geometry,same_scene_cross_building,dinov3__block6__faces_local16,source_frequency,126,19,0.0380271164021,0.00958795776281,0.0730336371527,0.0377445860913
manual,late_new_geometry,same_scene_cross_building,dinov3__block6__faces_local96,source_frequency,126,19,0.0648908730158,0.025462537036,0.108555424032,0.0592975052481
manual,late_new_geometry,same_scene_cross_building,dinov3__block6__panorama_global,source_frequency,126,19,0.0574503968254,0.0215012559764,0.101196775567,0.0530892723261
manual,late_new_geometry,same_scene_cross_building,dinov3__block6__panorama_local16,source_frequency,126,19,0.0968022486772,0.050043058498,0.160238410382,0.0859614460831
manual,late_new_geometry,same_scene_cross_building,dinov3__block6__panorama_mean,source_frequency,126,19,0.0732387566137,0.0402241486706,0.106547982223,0.0520825985904
manual,late_new_geometry,same_scene_cross_building,dinov3__block9__faces_concat,source_frequency,126,19,0.0773564814814,0.0488191077441,0.112556723236,0.0651892642932
manual,late_new_geometry,same_scene_cross_building,dinov3__block9__faces_global,source_frequency,126,19,0.0608498677249,0.0280695039995,0.0974924437474,0.0552648501596
manual,late_new_geometry,same_scene_cross_building,dinov3__block9__faces_local16,source_frequency,126,19,0.0559927248677,0.0150432367549,0.103081649543,0.0572667951931
manual,late_new_geometry,same_scene_cross_building,dinov3__block9__faces_local96,source_frequency,126,19,0.0818551587301,0.0370036458333,0.129575599835,0.0861596124392
manual,late_new_geometry,same_scene_cross_building,dinov3__block9__panorama_global,source_frequency,126,19,0.0924424603174,0.0617463212066,0.127635584852,0.0902011570058
manual,late_new_geometry,same_scene_cross_building,dinov3__block9__panorama_local16,source_frequency,126,19,0.0902744708994,0.0388968046171,0.156151797715,0.104207325204
manual,late_new_geometry,same_scene_cross_building,dinov3__block9__panorama_mean,source_frequency,126,19,0.064333994709,0.0318081971503,0.0973001363255,0.0470416144528
manual,late_new_geometry,same_scene_cross_building,dinov3__cls__faces,source_frequency,126,19,0.0256712962963,0.00200796270999,0.0549685996746,0.037696614667
manual,late_new_geometry,same_scene_cross_building,dinov3__cls__panorama,source_frequency,126,19,0.0411078042328,0.0140727230235,0.0629018639634,0.0345130949703
manual,late_new_geometry,same_scene_cross_building,feedback_counts_nearest,source_frequency,125,19,0.039614,0.0100012267964,0.0839972012585,0.0514696918579
manual,late_new_geometry,same_scene_cross_building,source_frequency_smooth,source_frequency,126,19,0,0,0,0
manual,late_new_geometry,same_scene_cross_building,source_random_expectation,source_frequency,126,19,0.0594054385927,0.0510432663654,0.0719361115743,0.0659165412434
manual,singleton_mass,same_building_diagnostic,dinov3__block11__faces_concat,source_frequency,165,21,0.0494106981132,-0.00739557829416,0.0999873105606,0.0471641209053
manual,singleton_mass,same_building_diagnostic,dinov3__block11__faces_global,source_frequency,165,21,0.0911882195308,0.0404144119411,0.133484878143,0.0761693092952
manual,singleton_mass,same_building_diagnostic,dinov3__block11__faces_local16,source_frequency,165,21,0.0702066228273,0.0311660835514,0.109830074384,0.0746509353885
manual,singleton_mass,same_building_diagnostic,dinov3__block11__faces_local96,source_frequency,165,21,0.0569258748441,-0.00430540534327,0.115049818214,0.0581454291625
manual,singleton_mass,same_building_diagnostic,dinov3__block11__panorama_global,source_frequency,165,21,0.0814061886961,0.0128688845247,0.133434236232,0.0736054700519
manual,singleton_mass,same_building_diagnostic,dinov3__block11__panorama_local16,source_frequency,165,21,0.0324420412932,-0.0265106012273,0.0780426808815,0.0303777552584
manual,singleton_mass,same_building_diagnostic,dinov3__block11__panorama_mean,source_frequency,165,21,0.0812343118247,0.00966129070043,0.139140815636,0.0674311808031
manual,singleton_mass,same_building_diagnostic,dinov3__block12__faces_concat,source_frequency,165,21,0.0522806814918,0.0020366588941,0.0980469009264,0.0465367930745
manual,singleton_mass,same_building_diagnostic,dinov3__block12__faces_global,source_frequency,165,21,0.0684477505598,0.0291042614201,0.107165989287,0.0678784978446
manual,singleton_mass,same_building_diagnostic,dinov3__block12__faces_local16,source_frequency,165,21,0.0741542223928,0.0335989433249,0.111312638331,0.0723439132378
manual,singleton_mass,same_building_diagnostic,dinov3__block12__faces_local96,source_frequency,165,21,0.0733202534123,0.0262587690062,0.121182177001,0.0730761387766
manual,singleton_mass,same_building_diagnostic,dinov3__block12__panorama_global,source_frequency,165,21,0.084910989145,0.0365824028959,0.121998646039,0.0799296551941
manual,singleton_mass,same_building_diagnostic,dinov3__block12__panorama_local16,source_frequency,165,21,0.055494859889,0.0173369792603,0.0916601816419,0.04964729939
manual,singleton_mass,same_building_diagnostic,dinov3__block12__panorama_mean,source_frequency,165,21,0.0780423022763,0.0314993652719,0.113611724787,0.0704688338285
manual,singleton_mass,same_building_diagnostic,dinov3__block3__faces_concat,source_frequency,165,21,0.0669562703321,0.0149972463998,0.105775970732,0.047722924467
manual,singleton_mass,same_building_diagnostic,dinov3__block3__faces_global,source_frequency,165,21,0.0512370645442,-0.0217746640239,0.108131945633,0.042176079367
