bootstrap_probability_positive,bootstrap_probability_positive_lower_all_1000,bootstrap_probability_positive_upper_all_1000,bootstrap_requested_count,bootstrap_usable_count,building_support,component_id,condition,directional_class,feature_family,feature_name,positive_direction,reference_source_version,stage,status,task_adjusted_effect,task_support,threshold,worker_id
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.0637056407964084,2,0.8,31
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.0637056407964084,2,0.9,31
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.08817396617023925,1,0.7,32
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.08817396617023925,1,0.8,32
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.08817396617023925,1,0.9,32
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.01068260568556221,2,0.7,33
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.01068260568556221,2,0.8,33
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.01068260568556221,2,0.9,33
1.0,0.002,1.0,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.09693958260077916,3,0.7,34
1.0,0.002,1.0,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.09693958260077916,3,0.8,34
1.0,0.002,1.0,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.09693958260077916,3,0.9,34
1.0,0.002,1.0,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.13079283607331826,3,0.7,35
1.0,0.002,1.0,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.13079283607331826,3,0.8,35
1.0,0.002,1.0,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.13079283607331826,3,0.9,35
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.08462157446283625,1,0.7,6
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.08462157446283625,1,0.8,6
0.0,0.0,0.998,1000,2,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.08462157446283625,1,0.9,6
0.0,0.0,0.998,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.010808518908388291,3,0.7,8
0.0,0.0,0.998,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.010808518908388291,3,0.8,8
0.0,0.0,0.998,1000,2,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c1,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.010808518908388291,3,0.9,8
0.0,0.0,0.396,1000,604,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c2,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.016760230426615882,2,0.7,10
0.0,0.0,0.396,1000,604,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c2,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.016760230426615882,2,0.8,10
0.0,0.0,0.396,1000,604,1,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c2,manual,U_single_building_no_cross_building_stability,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,-0.016760230426615882,2,0.9,10
1.0,0.604,1.0,1000,604,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c2,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.016760230426615882,2,0.7,28
1.0,0.604,1.0,1000,604,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c2,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.016760230426615882,2,0.8,28
1.0,0.604,1.0,1000,604,2,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c2,manual,U_unclassified_or_bootstrap_missing,geometry_habit,reference_corner_cyclic_rmse,smaller_corner_difference,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,estimated,0.016760230426615882,2,0.9,28
,,,1000,0,,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c3,manual,U_insufficient,,reference_corner_cyclic_rmse,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,17
,,,1000,0,,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c3,manual,U_insufficient,,reference_corner_cyclic_rmse,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,17
,,,1000,0,,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c3,manual,U_insufficient,,reference_corner_cyclic_rmse,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,17
,,,1000,0,,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c4,manual,U_insufficient,,reference_corner_cyclic_rmse,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,30
,,,1000,0,,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c4,manual,U_insufficient,,reference_corner_cyclic_rmse,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,30
,,,1000,0,,C2-A-RP|manual|reference_corner_cyclic_rmse|de701380f8|c4,manual,U_insufficient,,reference_corner_cyclic_rmse,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,30
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,31
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,31
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,31
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,34
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,34
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,34
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,8
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,8
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c1,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,8
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c2,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,10
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c2,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,10
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c2,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,10
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c2,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,28
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c2,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,28
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c2,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,28
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c3,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,2
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c3,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,2
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c3,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,2
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c3,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,35
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c3,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,35
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c3,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,35
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c4,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.7,11
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c4,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.8,11
,,,1000,0,,C2-A-RP|manual|reference_corresponding_signed_x_offset|de701380f8|c4,manual,U_insufficient,,reference_corresponding_signed_x_offset,,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,component_not_estimable,,,0.9,11
